id,master_entity_id,entity_type,source_system,source_database,source_table,source_record_id,match_score,created_at
22302,FAC_134,faculty,postgres,faculty_db,faculty,133,1.0,2026-08-17 10:11:11.616769+00:00
22303,FAC_135,faculty,postgres,faculty_db,faculty,134,1.0,2026-08-17 10:11:11.616769+00:00
22304,FAC_136,faculty,postgres,faculty_db,faculty,135,1.0,2026-08-17 10:11:11.616769+00:00
22305,FAC_137,faculty,postgres,faculty_db,faculty,136,1.0,2026-08-17 10:11:11.616769+00:00
22306,FAC_138,faculty,postgres,faculty_db,faculty,137,1.0,2026-08-17 10:11:11.616769+00:00
22307,FAC_139,faculty,postgres,faculty_db,faculty,138,1.0,2026-08-17 10:11:11.616769+00:00
22308,FAC_140,faculty,postgres,faculty_db,faculty,139,1.0,2026-08-17 10:11:11.616769+00:00
22309,FAC_141,faculty,postgres,faculty_db,faculty,140,1.0,2026-08-17 10:11:11.616769+00:00
22310,FAC_142,faculty,postgres,faculty_db,faculty,141,1.0,2026-08-17 10:11:11.616769+00:00
22311,FAC_143,faculty,postgres,faculty_db,faculty,142,1.0,2026-08-17 10:11:11.616769+00:00
22312,FAC_144,faculty,postgres,faculty_db,faculty,143,1.0,2026-08-17 10:11:11.616769+00:00
22313,FAC_145,faculty,postgres,faculty_db,faculty,144,1.0,2026-08-17 10:11:11.616769+00:00
22314,FAC_146,faculty,postgres,faculty_db,faculty,145,1.0,2026-08-17 10:11:11.616769+00:00
22315,FAC_147,faculty,postgres,faculty_db,faculty,146,1.0,2026-08-17 10:11:11.616769+00:00
22316,FAC_148,faculty,postgres,faculty_db,faculty,147,1.0,2026-08-17 10:11:11.616769+00:00
22317,FAC_149,faculty,postgres,faculty_db,faculty,148,1.0,2026-08-17 10:11:11.616769+00:00
22318,FAC_150,faculty,postgres,faculty_db,faculty,149,1.0,2026-08-17 10:11:11.616769+00:00
22319,FAC_151,faculty,postgres,faculty_db,faculty,150,1.0,2026-08-17 10:11:11.616769+00:00
22320,FAC_152,faculty,postgres,faculty_db,faculty,151,1.0,2026-08-17 10:11:11.616769+00:00
22321,FAC_153,faculty,postgres,faculty_db,faculty,152,1.0,2026-08-17 10:11:11.616769+00:00
22322,FAC_154,faculty,postgres,faculty_db,faculty,153,1.0,2026-08-17 10:11:11.616769+00:00
22323,FAC_155,faculty,postgres,faculty_db,faculty,154,1.0,2026-08-17 10:11:11.616769+00:00
22324,FAC_156,faculty,postgres,faculty_db,faculty,155,1.0,2026-08-17 10:11:11.616769+00:00
22325,FAC_157,faculty,postgres,faculty_db,faculty,156,1.0,2026-08-17 10:11:11.616769+00:00
22326,FAC_158,faculty,postgres,faculty_db,faculty,157,1.0,2026-08-17 10:11:11.616769+00:00
22327,FAC_159,faculty,postgres,faculty_db,faculty,158,1.0,2026-08-17 10:11:11.616769+00:00
22328,FAC_160,faculty,postgres,faculty_db,faculty,159,1.0,2026-08-17 10:11:11.616769+00:00
22329,FAC_161,faculty,postgres,faculty_db,faculty,160,1.0,2026-08-17 10:11:11.616769+00:00
22330,FAC_162,faculty,postgres,faculty_db,faculty,161,1.0,2026-08-17 10:11:11.616769+00:00
22331,FAC_163,faculty,postgres,faculty_db,faculty,162,1.0,2026-08-17 10:11:11.616769+00:00
22332,FAC_164,faculty,postgres,faculty_db,faculty,163,1.0,2026-08-17 10:11:11.616769+00:00
22333,FAC_165,faculty,postgres,faculty_db,faculty,164,1.0,2026-08-17 10:11:11.616769+00:00
22334,FAC_166,faculty,postgres,faculty_db,faculty,165,1.0,2026-08-17 10:11:11.616769+00:00
22335,FAC_167,faculty,postgres,faculty_db,faculty,166,1.0,2026-08-17 10:11:11.616769+00:00
22336,FAC_168,faculty,postgres,faculty_db,faculty,167,1.0,2026-08-17 10:11:11.616769+00:00
22337,FAC_169,faculty,postgres,faculty_db,faculty,168,1.0,2026-08-17 10:11:11.616769+00:00
22338,FAC_170,faculty,postgres,faculty_db,faculty,169,1.0,2026-08-17 10:11:11.616769+00:00
22339,FAC_171,faculty,postgres,faculty_db,faculty,170,1.0,2026-08-17 10:11:11.616769+00:00
22340,FAC_172,faculty,postgres,faculty_db,faculty,171,1.0,2026-08-17 10:11:11.616769+00:00
22341,FAC_173,faculty,postgres,faculty_db,faculty,172,1.0,2026-08-17 10:11:11.616769+00:00
22342,FAC_174,faculty,postgres,faculty_db,faculty,173,1.0,2026-08-17 10:11:11.616769+00:00
22343,FAC_175,faculty,postgres,faculty_db,faculty,174,1.0,2026-08-17 10:11:11.616769+00:00
22344,FAC_176,faculty,postgres,faculty_db,faculty,175,1.0,2026-08-17 10:11:11.616769+00:00
22345,FAC_177,faculty,postgres,faculty_db,faculty,176,1.0,2026-08-17 10:11:11.616769+00:00
22346,FAC_178,faculty,postgres,faculty_db,faculty,177,1.0,2026-08-17 10:11:11.616769+00:00
22347,FAC_179,faculty,postgres,faculty_db,faculty,178,1.0,2026-08-17 10:11:11.616769+00:00
22348,FAC_180,faculty,postgres,faculty_db,faculty,179,1.0,2026-08-17 10:11:11.616769+00:00
22349,FAC_181,faculty,postgres,faculty_db,faculty,180,1.0,2026-08-17 10:11:11.616769+00:00
22350,FAC_182,faculty,postgres,faculty_db,faculty,181,1.0,2026-08-17 10:11:11.616769+00:00
22351,FAC_183,faculty,postgres,faculty_db,faculty,182,1.0,2026-08-17 10:11:11.616769+00:00
22352,FAC_184,faculty,postgres,faculty_db,faculty,183,1.0,2026-08-17 10:11:11.616769+00:00
22353,FAC_185,faculty,postgres,faculty_db,faculty,184,1.0,2026-08-17 10:11:11.616769+00:00
22354,FAC_186,faculty,postgres,faculty_db,faculty,185,1.0,2026-08-17 10:11:11.616769+00:00
22355,FAC_187,faculty,postgres,faculty_db,faculty,186,1.0,2026-08-17 10:11:11.616769+00:00
22356,FAC_188,faculty,postgres,faculty_db,faculty,187,1.0,2026-08-17 10:11:11.616769+00:00
22357,FAC_189,faculty,postgres,faculty_db,faculty,188,1.0,2026-08-17 10:11:11.616769+00:00
22358,FAC_190,faculty,postgres,faculty_db,faculty,189,1.0,2026-08-17 10:11:11.616769+00:00
22359,FAC_191,faculty,postgres,faculty_db,faculty,190,1.0,2026-08-17 10:11:11.616769+00:00
22360,FAC_192,faculty,postgres,faculty_db,faculty,191,1.0,2026-08-17 10:11:11.616769+00:00
22361,FAC_193,faculty,postgres,faculty_db,faculty,192,1.0,2026-08-17 10:11:11.616769+00:00
22362,FAC_194,faculty,postgres,faculty_db,faculty,193,1.0,2026-08-17 10:11:11.616769+00:00
22363,FAC_195,faculty,postgres,faculty_db,faculty,194,1.0,2026-08-17 10:11:11.616769+00:00
22364,FAC_196,faculty,postgres,faculty_db,faculty,195,1.0,2026-08-17 10:11:11.616769+00:00
22365,FAC_197,faculty,postgres,faculty_db,faculty,196,1.0,2026-08-17 10:11:11.616769+00:00
22366,FAC_198,faculty,postgres,faculty_db,faculty,197,1.0,2026-08-17 10:11:11.616769+00:00
22367,FAC_199,faculty,postgres,faculty_db,faculty,198,1.0,2026-08-17 10:11:11.616769+00:00
22368,FAC_200,faculty,postgres,faculty_db,faculty,199,1.0,2026-08-17 10:11:11.616769+00:00
22369,FAC_201,faculty,postgres,faculty_db,faculty,200,1.0,2026-08-17 10:11:11.616769+00:00
22370,FAC_202,faculty,postgres,faculty_db,faculty,201,1.0,2026-08-17 10:11:11.616769+00:00
22371,FAC_203,faculty,postgres,faculty_db,faculty,202,1.0,2026-08-17 10:11:11.616769+00:00
22372,FAC_204,faculty,postgres,faculty_db,faculty,203,1.0,2026-08-17 10:11:11.616769+00:00
22373,FAC_205,faculty,postgres,faculty_db,faculty,204,1.0,2026-08-17 10:11:11.616769+00:00
22374,FAC_206,faculty,postgres,faculty_db,faculty,205,1.0,2026-08-17 10:11:11.616769+00:00
22375,FAC_207,faculty,postgres,faculty_db,faculty,206,1.0,2026-08-17 10:11:11.616769+00:00
22376,FAC_208,faculty,postgres,faculty_db,faculty,207,1.0,2026-08-17 10:11:11.616769+00:00
22377,FAC_209,faculty,postgres,faculty_db,faculty,208,1.0,2026-08-17 10:11:11.616769+00:00
22378,FAC_210,faculty,postgres,faculty_db,faculty,209,1.0,2026-08-17 10:11:11.616769+00:00
22379,FAC_211,faculty,postgres,faculty_db,faculty,210,1.0,2026-08-17 10:11:11.616769+00:00
22380,FAC_212,faculty,postgres,faculty_db,faculty,211,1.0,2026-08-17 10:11:11.616769+00:00
22381,FAC_213,faculty,postgres,faculty_db,faculty,212,1.0,2026-08-17 10:11:11.616769+00:00
22382,FAC_214,faculty,postgres,faculty_db,faculty,213,1.0,2026-08-17 10:11:11.616769+00:00
22383,FAC_215,faculty,postgres,faculty_db,faculty,214,1.0,2026-08-17 10:11:11.616769+00:00
22384,FAC_216,faculty,postgres,faculty_db,faculty,215,1.0,2026-08-17 10:11:11.616769+00:00
22385,FAC_217,faculty,postgres,faculty_db,faculty,216,1.0,2026-08-17 10:11:11.616769+00:00
22386,FAC_218,faculty,postgres,faculty_db,faculty,217,1.0,2026-08-17 10:11:11.616769+00:00
22387,FAC_219,faculty,postgres,faculty_db,faculty,218,1.0,2026-08-17 10:11:11.616769+00:00
22388,FAC_220,faculty,postgres,faculty_db,faculty,219,1.0,2026-08-17 10:11:11.616769+00:00
22389,FAC_221,faculty,postgres,faculty_db,faculty,220,1.0,2026-08-17 10:11:11.616769+00:00
22390,FAC_222,faculty,postgres,faculty_db,faculty,221,1.0,2026-08-17 10:11:11.616769+00:00
22391,FAC_223,faculty,postgres,faculty_db,faculty,222,1.0,2026-08-17 10:11:11.616769+00:00
22392,FAC_224,faculty,postgres,faculty_db,faculty,223,1.0,2026-08-17 10:11:11.616769+00:00
22393,FAC_225,faculty,postgres,faculty_db,faculty,224,1.0,2026-08-17 10:11:11.616769+00:00
22394,FAC_226,faculty,postgres,faculty_db,faculty,225,1.0,2026-08-17 10:11:11.616769+00:00
22395,FAC_227,faculty,postgres,faculty_db,faculty,226,1.0,2026-08-17 10:11:11.616769+00:00
22396,FAC_228,faculty,postgres,faculty_db,faculty,227,1.0,2026-08-17 10:11:11.616769+00:00
22397,FAC_229,faculty,postgres,faculty_db,faculty,228,1.0,2026-08-17 10:11:11.616769+00:00
22398,FAC_230,faculty,postgres,faculty_db,faculty,229,1.0,2026-08-17 10:11:11.616769+00:00
22399,FAC_231,faculty,postgres,faculty_db,faculty,230,1.0,2026-08-17 10:11:11.616769+00:00
22400,FAC_232,faculty,postgres,faculty_db,faculty,231,1.0,2026-08-17 10:11:11.616769+00:00
22401,FAC_233,faculty,postgres,faculty_db,faculty,232,1.0,2026-08-17 10:11:11.616769+00:00
22402,FAC_234,faculty,postgres,faculty_db,faculty,233,1.0,2026-08-17 10:11:11.616769+00:00
22403,FAC_235,faculty,postgres,faculty_db,faculty,234,1.0,2026-08-17 10:11:11.616769+00:00
22404,FAC_236,faculty,postgres,faculty_db,faculty,235,1.0,2026-08-17 10:11:11.616769+00:00
22405,FAC_237,faculty,postgres,faculty_db,faculty,236,1.0,2026-08-17 10:11:11.616769+00:00
22406,FAC_238,faculty,postgres,faculty_db,faculty,237,1.0,2026-08-17 10:11:11.616769+00:00
22407,FAC_239,faculty,postgres,faculty_db,faculty,238,1.0,2026-08-17 10:11:11.616769+00:00
22408,FAC_240,faculty,postgres,faculty_db,faculty,239,1.0,2026-08-17 10:11:11.616769+00:00
22409,FAC_241,faculty,postgres,faculty_db,faculty,240,1.0,2026-08-17 10:11:11.616769+00:00
22410,FAC_242,faculty,postgres,faculty_db,faculty,241,1.0,2026-08-17 10:11:11.616769+00:00
22411,FAC_243,faculty,postgres,faculty_db,faculty,242,1.0,2026-08-17 10:11:11.616769+00:00
22412,FAC_244,faculty,postgres,faculty_db,faculty,243,1.0,2026-08-17 10:11:11.616769+00:00
22413,FAC_245,faculty,postgres,faculty_db,faculty,244,1.0,2026-08-17 10:11:11.616769+00:00
22414,FAC_246,faculty,postgres,faculty_db,faculty,245,1.0,2026-08-17 10:11:11.616769+00:00
22415,FAC_247,faculty,postgres,faculty_db,faculty,246,1.0,2026-08-17 10:11:11.616769+00:00
22416,FAC_248,faculty,postgres,faculty_db,faculty,247,1.0,2026-08-17 10:11:11.616769+00:00
22417,FAC_249,faculty,postgres,faculty_db,faculty,248,1.0,2026-08-17 10:11:11.616769+00:00
22418,FAC_250,faculty,postgres,faculty_db,faculty,249,1.0,2026-08-17 10:11:11.616769+00:00
22419,FAC_251,faculty,postgres,faculty_db,faculty,250,1.0,2026-08-17 10:11:11.616769+00:00
22420,FAC_252,faculty,postgres,faculty_db,faculty,251,1.0,2026-08-17 10:11:11.616769+00:00
22421,FAC_253,faculty,postgres,faculty_db,faculty,252,1.0,2026-08-17 10:11:11.616769+00:00
22422,FAC_254,faculty,postgres,faculty_db,faculty,253,1.0,2026-08-17 10:11:11.616769+00:00
22423,FAC_255,faculty,postgres,faculty_db,faculty,254,1.0,2026-08-17 10:11:11.616769+00:00
22424,FAC_256,faculty,postgres,faculty_db,faculty,255,1.0,2026-08-17 10:11:11.616769+00:00
22425,FAC_257,faculty,postgres,faculty_db,faculty,256,1.0,2026-08-17 10:11:11.616769+00:00
22426,FAC_258,faculty,postgres,faculty_db,faculty,257,1.0,2026-08-17 10:11:11.616769+00:00
22427,FAC_259,faculty,postgres,faculty_db,faculty,258,1.0,2026-08-17 10:11:11.616769+00:00
22428,FAC_260,faculty,postgres,faculty_db,faculty,259,1.0,2026-08-17 10:11:11.616769+00:00
22429,FAC_261,faculty,postgres,faculty_db,faculty,260,1.0,2026-08-17 10:11:11.616769+00:00
22430,FAC_262,faculty,postgres,faculty_db,faculty,261,1.0,2026-08-17 10:11:11.616769+00:00
22431,FAC_263,faculty,postgres,faculty_db,faculty,262,1.0,2026-08-17 10:11:11.616769+00:00
22432,FAC_264,faculty,postgres,faculty_db,faculty,263,1.0,2026-08-17 10:11:11.616769+00:00
22433,FAC_265,faculty,postgres,faculty_db,faculty,264,1.0,2026-08-17 10:11:11.616769+00:00
22434,FAC_266,faculty,postgres,faculty_db,faculty,265,1.0,2026-08-17 10:11:11.616769+00:00
22435,FAC_267,faculty,postgres,faculty_db,faculty,266,1.0,2026-08-17 10:11:11.616769+00:00
22436,FAC_268,faculty,postgres,faculty_db,faculty,267,1.0,2026-08-17 10:11:11.616769+00:00
22437,FAC_269,faculty,postgres,faculty_db,faculty,268,1.0,2026-08-17 10:11:11.616769+00:00
22438,FAC_270,faculty,postgres,faculty_db,faculty,269,1.0,2026-08-17 10:11:11.616769+00:00
22439,FAC_271,faculty,postgres,faculty_db,faculty,270,1.0,2026-08-17 10:11:11.616769+00:00
22440,FAC_272,faculty,postgres,faculty_db,faculty,271,1.0,2026-08-17 10:11:11.616769+00:00
22441,FAC_273,faculty,postgres,faculty_db,faculty,272,1.0,2026-08-17 10:11:11.616769+00:00
22442,FAC_274,faculty,postgres,faculty_db,faculty,273,1.0,2026-08-17 10:11:11.616769+00:00
22443,FAC_275,faculty,postgres,faculty_db,faculty,274,1.0,2026-08-17 10:11:11.616769+00:00
22444,FAC_276,faculty,postgres,faculty_db,faculty,275,1.0,2026-08-17 10:11:11.616769+00:00
22445,FAC_277,faculty,postgres,faculty_db,faculty,276,1.0,2026-08-17 10:11:11.616769+00:00
22446,FAC_278,faculty,postgres,faculty_db,faculty,277,1.0,2026-08-17 10:11:11.616769+00:00
22447,FAC_279,faculty,postgres,faculty_db,faculty,278,1.0,2026-08-17 10:11:11.616769+00:00
22448,FAC_280,faculty,postgres,faculty_db,faculty,279,1.0,2026-08-17 10:11:11.616769+00:00
22449,FAC_281,faculty,postgres,faculty_db,faculty,280,1.0,2026-08-17 10:11:11.616769+00:00
22450,FAC_282,faculty,postgres,faculty_db,faculty,281,1.0,2026-08-17 10:11:11.616769+00:00
22451,FAC_283,faculty,postgres,faculty_db,faculty,282,1.0,2026-08-17 10:11:11.616769+00:00
22452,FAC_284,faculty,postgres,faculty_db,faculty,283,1.0,2026-08-17 10:11:11.616769+00:00
22453,FAC_285,faculty,postgres,faculty_db,faculty,284,1.0,2026-08-17 10:11:11.616769+00:00
22454,FAC_286,faculty,postgres,faculty_db,faculty,285,1.0,2026-08-17 10:11:11.616769+00:00
22455,FAC_287,faculty,postgres,faculty_db,faculty,286,1.0,2026-08-17 10:11:11.616769+00:00
22456,FAC_288,faculty,postgres,faculty_db,faculty,287,1.0,2026-08-17 10:11:11.616769+00:00
22457,FAC_289,faculty,postgres,faculty_db,faculty,288,1.0,2026-08-17 10:11:11.616769+00:00
22458,FAC_290,faculty,postgres,faculty_db,faculty,289,1.0,2026-08-17 10:11:11.616769+00:00
22459,FAC_291,faculty,postgres,faculty_db,faculty,290,1.0,2026-08-17 10:11:11.616769+00:00
22460,FAC_292,faculty,postgres,faculty_db,faculty,291,1.0,2026-08-17 10:11:11.616769+00:00
22461,FAC_293,faculty,postgres,faculty_db,faculty,292,1.0,2026-08-17 10:11:11.616769+00:00
22462,FAC_294,faculty,postgres,faculty_db,faculty,293,1.0,2026-08-17 10:11:11.616769+00:00
22463,FAC_295,faculty,postgres,faculty_db,faculty,294,1.0,2026-08-17 10:11:11.616769+00:00
22464,FAC_296,faculty,postgres,faculty_db,faculty,295,1.0,2026-08-17 10:11:11.616769+00:00
22465,FAC_297,faculty,postgres,faculty_db,faculty,296,1.0,2026-08-17 10:11:11.616769+00:00
22466,FAC_298,faculty,postgres,faculty_db,faculty,297,1.0,2026-08-17 10:11:11.616769+00:00
22467,FAC_299,faculty,postgres,faculty_db,faculty,298,1.0,2026-08-17 10:11:11.616769+00:00
22468,FAC_300,faculty,postgres,faculty_db,faculty,299,1.0,2026-08-17 10:11:11.616769+00:00
22469,FAC_301,faculty,postgres,faculty_db,faculty,300,1.0,2026-08-17 10:11:11.616769+00:00
22470,FAC_302,faculty,postgres,faculty_db,faculty,301,1.0,2026-08-17 10:11:11.616769+00:00
22471,FAC_303,faculty,postgres,faculty_db,faculty,302,1.0,2026-08-17 10:11:11.616769+00:00
22472,FAC_304,faculty,postgres,faculty_db,faculty,303,1.0,2026-08-17 10:11:11.616769+00:00
22473,FAC_305,faculty,postgres,faculty_db,faculty,304,1.0,2026-08-17 10:11:11.616769+00:00
22474,FAC_306,faculty,postgres,faculty_db,faculty,305,1.0,2026-08-17 10:11:11.616769+00:00
22475,FAC_307,faculty,postgres,faculty_db,faculty,306,1.0,2026-08-17 10:11:11.616769+00:00
22476,FAC_308,faculty,postgres,faculty_db,faculty,307,1.0,2026-08-17 10:11:11.616769+00:00
22477,FAC_309,faculty,postgres,faculty_db,faculty,308,1.0,2026-08-17 10:11:11.616769+00:00
22478,FAC_310,faculty,postgres,faculty_db,faculty,309,1.0,2026-08-17 10:11:11.616769+00:00
22479,FAC_311,faculty,postgres,faculty_db,faculty,310,1.0,2026-08-17 10:11:11.616769+00:00
22480,FAC_312,faculty,postgres,faculty_db,faculty,311,1.0,2026-08-17 10:11:11.616769+00:00
22481,FAC_313,faculty,postgres,faculty_db,faculty,312,1.0,2026-08-17 10:11:11.616769+00:00
22482,FAC_314,faculty,postgres,faculty_db,faculty,313,1.0,2026-08-17 10:11:11.616769+00:00
22483,FAC_315,faculty,postgres,faculty_db,faculty,314,1.0,2026-08-17 10:11:11.616769+00:00
22484,FAC_316,faculty,postgres,faculty_db,faculty,315,1.0,2026-08-17 10:11:11.616769+00:00
22485,FAC_317,faculty,postgres,faculty_db,faculty,316,1.0,2026-08-17 10:11:11.616769+00:00
22486,FAC_318,faculty,postgres,faculty_db,faculty,317,1.0,2026-08-17 10:11:11.616769+00:00
22487,FAC_319,faculty,postgres,faculty_db,faculty,318,1.0,2026-08-17 10:11:11.616769+00:00
22488,FAC_320,faculty,postgres,faculty_db,faculty,319,1.0,2026-08-17 10:11:11.616769+00:00
22489,FAC_321,faculty,postgres,faculty_db,faculty,320,1.0,2026-08-17 10:11:11.616769+00:00
22490,FAC_322,faculty,postgres,faculty_db,faculty,321,1.0,2026-08-17 10:11:11.616769+00:00
22491,FAC_323,faculty,postgres,faculty_db,faculty,322,1.0,2026-08-17 10:11:11.616769+00:00
22492,FAC_324,faculty,postgres,faculty_db,faculty,323,1.0,2026-08-17 10:11:11.616769+00:00
22493,FAC_325,faculty,postgres,faculty_db,faculty,324,1.0,2026-08-17 10:11:11.616769+00:00
22494,FAC_326,faculty,postgres,faculty_db,faculty,325,1.0,2026-08-17 10:11:11.616769+00:00
22495,FAC_327,faculty,postgres,faculty_db,faculty,326,1.0,2026-08-17 10:11:11.616769+00:00
22496,FAC_328,faculty,postgres,faculty_db,faculty,327,1.0,2026-08-17 10:11:11.616769+00:00
22497,FAC_329,faculty,postgres,faculty_db,faculty,328,1.0,2026-08-17 10:11:11.616769+00:00
22498,FAC_330,faculty,postgres,faculty_db,faculty,329,1.0,2026-08-17 10:11:11.616769+00:00
22499,FAC_331,faculty,postgres,faculty_db,faculty,330,1.0,2026-08-17 10:11:11.616769+00:00
22500,FAC_332,faculty,postgres,faculty_db,faculty,331,1.0,2026-08-17 10:11:11.616769+00:00
22501,FAC_333,faculty,postgres,faculty_db,faculty,332,1.0,2026-08-17 10:11:11.616769+00:00
22502,FAC_334,faculty,postgres,faculty_db,faculty,333,1.0,2026-08-17 10:11:11.616769+00:00
22503,FAC_335,faculty,postgres,faculty_db,faculty,334,1.0,2026-08-17 10:11:11.616769+00:00
22504,FAC_336,faculty,postgres,faculty_db,faculty,335,1.0,2026-08-17 10:11:11.616769+00:00
22505,FAC_337,faculty,postgres,faculty_db,faculty,336,1.0,2026-08-17 10:11:11.616769+00:00
22506,FAC_338,faculty,postgres,faculty_db,faculty,337,1.0,2026-08-17 10:11:11.616769+00:00
22507,FAC_339,faculty,postgres,faculty_db,faculty,338,1.0,2026-08-17 10:11:11.616769+00:00
22508,FAC_340,faculty,postgres,faculty_db,faculty,339,1.0,2026-08-17 10:11:11.616769+00:00
22509,FAC_341,faculty,postgres,faculty_db,faculty,340,1.0,2026-08-17 10:11:11.616769+00:00
22510,FAC_342,faculty,postgres,faculty_db,faculty,341,1.0,2026-08-17 10:11:11.616769+00:00
22511,FAC_343,faculty,postgres,faculty_db,faculty,342,1.0,2026-08-17 10:11:11.616769+00:00
22512,FAC_344,faculty,postgres,faculty_db,faculty,343,1.0,2026-08-17 10:11:11.616769+00:00
22513,FAC_345,faculty,postgres,faculty_db,faculty,344,1.0,2026-08-17 10:11:11.616769+00:00
22514,FAC_346,faculty,postgres,faculty_db,faculty,345,1.0,2026-08-17 10:11:11.616769+00:00
22515,FAC_347,faculty,postgres,faculty_db,faculty,346,1.0,2026-08-17 10:11:11.616769+00:00
22516,FAC_348,faculty,postgres,faculty_db,faculty,347,1.0,2026-08-17 10:11:11.616769+00:00
22517,FAC_349,faculty,postgres,faculty_db,faculty,348,1.0,2026-08-17 10:11:11.616769+00:00
22518,FAC_350,faculty,postgres,faculty_db,faculty,349,1.0,2026-08-17 10:11:11.616769+00:00
22519,FAC_351,faculty,postgres,faculty_db,faculty,350,1.0,2026-08-17 10:11:11.616769+00:00
22520,FAC_352,faculty,postgres,faculty_db,faculty,351,1.0,2026-08-17 10:11:11.616769+00:00
22521,FAC_353,faculty,postgres,faculty_db,faculty,352,1.0,2026-08-17 10:11:11.616769+00:00
22522,FAC_354,faculty,postgres,faculty_db,faculty,353,1.0,2026-08-17 10:11:11.616769+00:00
22523,FAC_355,faculty,postgres,faculty_db,faculty,354,1.0,2026-08-17 10:11:11.616769+00:00
22524,FAC_356,faculty,postgres,faculty_db,faculty,355,1.0,2026-08-17 10:11:11.616769+00:00
22525,FAC_357,faculty,postgres,faculty_db,faculty,356,1.0,2026-08-17 10:11:11.616769+00:00
22526,FAC_358,faculty,postgres,faculty_db,faculty,357,1.0,2026-08-17 10:11:11.616769+00:00
22527,FAC_359,faculty,postgres,faculty_db,faculty,358,1.0,2026-08-17 10:11:11.616769+00:00
22528,FAC_360,faculty,postgres,faculty_db,faculty,359,1.0,2026-08-17 10:11:11.616769+00:00
22529,FAC_361,faculty,postgres,faculty_db,faculty,360,1.0,2026-08-17 10:11:11.616769+00:00
22530,FAC_362,faculty,postgres,faculty_db,faculty,361,1.0,2026-08-17 10:11:11.616769+00:00
22531,FAC_363,faculty,postgres,faculty_db,faculty,362,1.0,2026-08-17 10:11:11.616769+00:00
22532,FAC_364,faculty,postgres,faculty_db,faculty,363,1.0,2026-08-17 10:11:11.616769+00:00
22533,FAC_365,faculty,postgres,faculty_db,faculty,364,1.0,2026-08-17 10:11:11.616769+00:00
22534,FAC_366,faculty,postgres,faculty_db,faculty,365,1.0,2026-08-17 10:11:11.616769+00:00
22535,FAC_367,faculty,postgres,faculty_db,faculty,366,1.0,2026-08-17 10:11:11.616769+00:00
22536,FAC_368,faculty,postgres,faculty_db,faculty,367,1.0,2026-08-17 10:11:11.616769+00:00
22537,FAC_369,faculty,postgres,faculty_db,faculty,368,1.0,2026-08-17 10:11:11.616769+00:00
22538,FAC_370,faculty,postgres,faculty_db,faculty,369,1.0,2026-08-17 10:11:11.616769+00:00
22539,FAC_371,faculty,postgres,faculty_db,faculty,370,1.0,2026-08-17 10:11:11.616769+00:00
22540,FAC_372,faculty,postgres,faculty_db,faculty,371,1.0,2026-08-17 10:11:11.616769+00:00
22541,FAC_373,faculty,postgres,faculty_db,faculty,372,1.0,2026-08-17 10:11:11.616769+00:00
22542,FAC_374,faculty,postgres,faculty_db,faculty,373,1.0,2026-08-17 10:11:11.616769+00:00
22543,FAC_375,faculty,postgres,faculty_db,faculty,374,1.0,2026-08-17 10:11:11.616769+00:00
22544,FAC_376,faculty,postgres,faculty_db,faculty,375,1.0,2026-08-17 10:11:11.616769+00:00
22545,FAC_377,faculty,postgres,faculty_db,faculty,376,1.0,2026-08-17 10:11:11.616769+00:00
22546,FAC_378,faculty,postgres,faculty_db,faculty,377,1.0,2026-08-17 10:11:11.616769+00:00
22547,FAC_379,faculty,postgres,faculty_db,faculty,378,1.0,2026-08-17 10:11:11.616769+00:00
22548,FAC_380,faculty,postgres,faculty_db,faculty,379,1.0,2026-08-17 10:11:11.616769+00:00
22549,FAC_381,faculty,postgres,faculty_db,faculty,380,1.0,2026-08-17 10:11:11.616769+00:00
22550,FAC_382,faculty,postgres,faculty_db,faculty,381,1.0,2026-08-17 10:11:11.616769+00:00
22551,FAC_383,faculty,postgres,faculty_db,faculty,382,1.0,2026-08-17 10:11:11.616769+00:00
22552,FAC_384,faculty,postgres,faculty_db,faculty,383,1.0,2026-08-17 10:11:11.616769+00:00
22553,FAC_385,faculty,postgres,faculty_db,faculty,384,1.0,2026-08-17 10:11:11.616769+00:00
22554,FAC_386,faculty,postgres,faculty_db,faculty,385,1.0,2026-08-17 10:11:11.616769+00:00
22555,FAC_387,faculty,postgres,faculty_db,faculty,386,1.0,2026-08-17 10:11:11.616769+00:00
22556,FAC_388,faculty,postgres,faculty_db,faculty,387,1.0,2026-08-17 10:11:11.616769+00:00
22557,FAC_389,faculty,postgres,faculty_db,faculty,388,1.0,2026-08-17 10:11:11.616769+00:00
22558,FAC_390,faculty,postgres,faculty_db,faculty,389,1.0,2026-08-17 10:11:11.616769+00:00
22559,FAC_391,faculty,postgres,faculty_db,faculty,390,1.0,2026-08-17 10:11:11.616769+00:00
22560,FAC_392,faculty,postgres,faculty_db,faculty,391,1.0,2026-08-17 10:11:11.616769+00:00
22561,FAC_393,faculty,postgres,faculty_db,faculty,392,1.0,2026-08-17 10:11:11.616769+00:00
22562,FAC_394,faculty,postgres,faculty_db,faculty,393,1.0,2026-08-17 10:11:11.616769+00:00
22563,FAC_395,faculty,postgres,faculty_db,faculty,394,1.0,2026-08-17 10:11:11.616769+00:00
22564,FAC_396,faculty,postgres,faculty_db,faculty,395,1.0,2026-08-17 10:11:11.616769+00:00
