id,canonical_entity_id,source_system,source_database,source_table,source_record_id,transformation_version,validation_status,ingestion_timestamp
22588,FAC_420,postgres,faculty_db,faculty,419,v1,loaded,2026-08-17 10:10:49.024580+00:00
22589,FAC_421,postgres,faculty_db,faculty,420,v1,loaded,2026-08-17 10:10:49.024580+00:00
22590,FAC_422,postgres,faculty_db,faculty,421,v1,loaded,2026-08-17 10:10:49.024580+00:00
22591,FAC_423,postgres,faculty_db,faculty,422,v1,loaded,2026-08-17 10:10:49.024580+00:00
22592,FAC_424,postgres,faculty_db,faculty,423,v1,loaded,2026-08-17 10:10:49.024580+00:00
22593,FAC_425,postgres,faculty_db,faculty,424,v1,loaded,2026-08-17 10:10:49.024580+00:00
22594,FAC_426,postgres,faculty_db,faculty,425,v1,loaded,2026-08-17 10:10:49.024580+00:00
22595,FAC_427,postgres,faculty_db,faculty,426,v1,loaded,2026-08-17 10:10:49.024580+00:00
22596,FAC_428,postgres,faculty_db,faculty,427,v1,loaded,2026-08-17 10:10:49.024580+00:00
22597,FAC_429,postgres,faculty_db,faculty,428,v1,loaded,2026-08-17 10:10:49.024580+00:00
22598,FAC_430,postgres,faculty_db,faculty,429,v1,loaded,2026-08-17 10:10:49.024580+00:00
22599,FAC_431,postgres,faculty_db,faculty,430,v1,loaded,2026-08-17 10:10:49.024580+00:00
22600,FAC_432,postgres,faculty_db,faculty,431,v1,loaded,2026-08-17 10:10:49.024580+00:00
22601,FAC_433,postgres,faculty_db,faculty,432,v1,loaded,2026-08-17 10:10:49.024580+00:00
22602,FAC_434,postgres,faculty_db,faculty,433,v1,loaded,2026-08-17 10:10:49.024580+00:00
22603,FAC_435,postgres,faculty_db,faculty,434,v1,loaded,2026-08-17 10:10:49.024580+00:00
22604,FAC_436,postgres,faculty_db,faculty,435,v1,loaded,2026-08-17 10:10:49.024580+00:00
22605,FAC_437,postgres,faculty_db,faculty,436,v1,loaded,2026-08-17 10:10:49.024580+00:00
22606,FAC_438,postgres,faculty_db,faculty,437,v1,loaded,2026-08-17 10:10:49.024580+00:00
22607,FAC_439,postgres,faculty_db,faculty,438,v1,loaded,2026-08-17 10:10:49.024580+00:00
22608,FAC_440,postgres,faculty_db,faculty,439,v1,loaded,2026-08-17 10:10:49.024580+00:00
22609,FAC_441,postgres,faculty_db,faculty,440,v1,loaded,2026-08-17 10:10:49.024580+00:00
22610,FAC_442,postgres,faculty_db,faculty,441,v1,loaded,2026-08-17 10:10:49.024580+00:00
22611,FAC_443,postgres,faculty_db,faculty,442,v1,loaded,2026-08-17 10:10:49.024580+00:00
22612,FAC_444,postgres,faculty_db,faculty,443,v1,loaded,2026-08-17 10:10:49.024580+00:00
22613,FAC_445,postgres,faculty_db,faculty,444,v1,loaded,2026-08-17 10:10:49.024580+00:00
22614,FAC_446,postgres,faculty_db,faculty,445,v1,loaded,2026-08-17 10:10:49.024580+00:00
22615,FAC_447,postgres,faculty_db,faculty,446,v1,loaded,2026-08-17 10:10:49.024580+00:00
22616,FAC_448,postgres,faculty_db,faculty,447,v1,loaded,2026-08-17 10:10:49.024580+00:00
22617,FAC_449,postgres,faculty_db,faculty,448,v1,loaded,2026-08-17 10:10:49.024580+00:00
22618,FAC_450,postgres,faculty_db,faculty,449,v1,loaded,2026-08-17 10:10:49.024580+00:00
22619,FAC_451,postgres,faculty_db,faculty,450,v1,loaded,2026-08-17 10:10:49.024580+00:00
22620,FAC_452,postgres,faculty_db,faculty,451,v1,loaded,2026-08-17 10:10:49.024580+00:00
22621,FAC_453,postgres,faculty_db,faculty,452,v1,loaded,2026-08-17 10:10:49.024580+00:00
22622,FAC_454,postgres,faculty_db,faculty,453,v1,loaded,2026-08-17 10:10:49.024580+00:00
22623,FAC_455,postgres,faculty_db,faculty,454,v1,loaded,2026-08-17 10:10:49.024580+00:00
22624,FAC_456,postgres,faculty_db,faculty,455,v1,loaded,2026-08-17 10:10:49.024580+00:00
22625,FAC_457,postgres,faculty_db,faculty,456,v1,loaded,2026-08-17 10:10:49.024580+00:00
22626,FAC_458,postgres,faculty_db,faculty,457,v1,loaded,2026-08-17 10:10:49.024580+00:00
22627,FAC_459,postgres,faculty_db,faculty,458,v1,loaded,2026-08-17 10:10:49.024580+00:00
22628,FAC_460,postgres,faculty_db,faculty,459,v1,loaded,2026-08-17 10:10:49.024580+00:00
22629,FAC_461,postgres,faculty_db,faculty,460,v1,loaded,2026-08-17 10:10:49.024580+00:00
22630,FAC_462,postgres,faculty_db,faculty,461,v1,loaded,2026-08-17 10:10:49.024580+00:00
22631,FAC_463,postgres,faculty_db,faculty,462,v1,loaded,2026-08-17 10:10:49.024580+00:00
22632,FAC_464,postgres,faculty_db,faculty,463,v1,loaded,2026-08-17 10:10:49.024580+00:00
22633,FAC_465,postgres,faculty_db,faculty,464,v1,loaded,2026-08-17 10:10:49.024580+00:00
22634,FAC_466,postgres,faculty_db,faculty,465,v1,loaded,2026-08-17 10:10:49.024580+00:00
22635,FAC_467,postgres,faculty_db,faculty,466,v1,loaded,2026-08-17 10:10:49.024580+00:00
22636,FAC_468,postgres,faculty_db,faculty,467,v1,loaded,2026-08-17 10:10:49.024580+00:00
22637,FAC_469,postgres,faculty_db,faculty,468,v1,loaded,2026-08-17 10:10:49.024580+00:00
22638,FAC_470,postgres,faculty_db,faculty,469,v1,loaded,2026-08-17 10:10:49.024580+00:00
22639,FAC_471,postgres,faculty_db,faculty,470,v1,loaded,2026-08-17 10:10:49.024580+00:00
22640,FAC_472,postgres,faculty_db,faculty,471,v1,loaded,2026-08-17 10:10:49.024580+00:00
22641,FAC_473,postgres,faculty_db,faculty,472,v1,loaded,2026-08-17 10:10:49.024580+00:00
22642,FAC_474,postgres,faculty_db,faculty,473,v1,loaded,2026-08-17 10:10:49.024580+00:00
22643,FAC_475,postgres,faculty_db,faculty,474,v1,loaded,2026-08-17 10:10:49.024580+00:00
22644,FAC_476,postgres,faculty_db,faculty,475,v1,loaded,2026-08-17 10:10:49.024580+00:00
22645,FAC_477,postgres,faculty_db,faculty,476,v1,loaded,2026-08-17 10:10:49.024580+00:00
22646,FAC_478,postgres,faculty_db,faculty,477,v1,loaded,2026-08-17 10:10:49.024580+00:00
22647,FAC_479,postgres,faculty_db,faculty,478,v1,loaded,2026-08-17 10:10:49.024580+00:00
22648,FAC_480,postgres,faculty_db,faculty,479,v1,loaded,2026-08-17 10:10:49.024580+00:00
22649,FAC_481,postgres,faculty_db,faculty,480,v1,loaded,2026-08-17 10:10:49.024580+00:00
22650,FAC_482,postgres,faculty_db,faculty,481,v1,loaded,2026-08-17 10:10:49.024580+00:00
22651,FAC_483,postgres,faculty_db,faculty,482,v1,loaded,2026-08-17 10:10:49.024580+00:00
22652,FAC_484,postgres,faculty_db,faculty,483,v1,loaded,2026-08-17 10:10:49.024580+00:00
22653,FAC_485,postgres,faculty_db,faculty,484,v1,loaded,2026-08-17 10:10:49.024580+00:00
22654,FAC_486,postgres,faculty_db,faculty,485,v1,loaded,2026-08-17 10:10:49.024580+00:00
22655,FAC_487,postgres,faculty_db,faculty,486,v1,loaded,2026-08-17 10:10:49.024580+00:00
22656,FAC_488,postgres,faculty_db,faculty,487,v1,loaded,2026-08-17 10:10:49.024580+00:00
22657,FAC_489,postgres,faculty_db,faculty,488,v1,loaded,2026-08-17 10:10:49.024580+00:00
22658,FAC_490,postgres,faculty_db,faculty,489,v1,loaded,2026-08-17 10:10:49.024580+00:00
22659,FAC_491,postgres,faculty_db,faculty,490,v1,loaded,2026-08-17 10:10:49.024580+00:00
22660,FAC_492,postgres,faculty_db,faculty,491,v1,loaded,2026-08-17 10:10:49.024580+00:00
22661,FAC_493,postgres,faculty_db,faculty,492,v1,loaded,2026-08-17 10:10:49.024580+00:00
22662,FAC_494,postgres,faculty_db,faculty,493,v1,loaded,2026-08-17 10:10:49.024580+00:00
22663,FAC_495,postgres,faculty_db,faculty,494,v1,loaded,2026-08-17 10:10:49.024580+00:00
22664,FAC_496,postgres,faculty_db,faculty,495,v1,loaded,2026-08-17 10:10:49.024580+00:00
22665,FAC_497,postgres,faculty_db,faculty,496,v1,loaded,2026-08-17 10:10:49.024580+00:00
22666,FAC_498,postgres,faculty_db,faculty,497,v1,loaded,2026-08-17 10:10:49.024580+00:00
22667,FAC_499,postgres,faculty_db,faculty,498,v1,loaded,2026-08-17 10:10:49.024580+00:00
22668,FAC_500,postgres,faculty_db,faculty,499,v1,loaded,2026-08-17 10:10:49.024580+00:00
22669,FAC_501,postgres,faculty_db,faculty,500,v1,loaded,2026-08-17 10:10:49.024580+00:00
22670,FAC_502,postgres,faculty_db,faculty,501,v1,loaded,2026-08-17 10:10:49.024580+00:00
22671,FAC_503,postgres,faculty_db,faculty,502,v1,loaded,2026-08-17 10:10:49.024580+00:00
22672,FAC_504,postgres,faculty_db,faculty,503,v1,loaded,2026-08-17 10:10:49.024580+00:00
22673,FAC_505,postgres,faculty_db,faculty,504,v1,loaded,2026-08-17 10:10:49.024580+00:00
22674,FAC_506,postgres,faculty_db,faculty,505,v1,loaded,2026-08-17 10:10:49.024580+00:00
22675,FAC_507,postgres,faculty_db,faculty,506,v1,loaded,2026-08-17 10:10:49.024580+00:00
22676,FAC_508,postgres,faculty_db,faculty,507,v1,loaded,2026-08-17 10:10:49.024580+00:00
22677,FAC_509,postgres,faculty_db,faculty,508,v1,loaded,2026-08-17 10:10:49.024580+00:00
22678,FAC_510,postgres,faculty_db,faculty,509,v1,loaded,2026-08-17 10:10:49.024580+00:00
22679,FAC_511,postgres,faculty_db,faculty,510,v1,loaded,2026-08-17 10:10:49.024580+00:00
22680,FAC_512,postgres,faculty_db,faculty,511,v1,loaded,2026-08-17 10:10:49.024580+00:00
22681,FAC_513,postgres,faculty_db,faculty,512,v1,loaded,2026-08-17 10:10:49.024580+00:00
22682,FAC_514,postgres,faculty_db,faculty,513,v1,loaded,2026-08-17 10:10:49.024580+00:00
22683,FAC_515,postgres,faculty_db,faculty,514,v1,loaded,2026-08-17 10:10:49.024580+00:00
22684,FAC_516,postgres,faculty_db,faculty,515,v1,loaded,2026-08-17 10:10:49.024580+00:00
22685,FAC_517,postgres,faculty_db,faculty,516,v1,loaded,2026-08-17 10:10:49.024580+00:00
22686,FAC_518,postgres,faculty_db,faculty,517,v1,loaded,2026-08-17 10:10:49.024580+00:00
22687,FAC_519,postgres,faculty_db,faculty,518,v1,loaded,2026-08-17 10:10:49.024580+00:00
22688,FAC_520,postgres,faculty_db,faculty,519,v1,loaded,2026-08-17 10:10:49.024580+00:00
22689,FAC_521,postgres,faculty_db,faculty,520,v1,loaded,2026-08-17 10:10:49.024580+00:00
22690,FAC_522,postgres,faculty_db,faculty,521,v1,loaded,2026-08-17 10:10:49.024580+00:00
22691,FAC_523,postgres,faculty_db,faculty,522,v1,loaded,2026-08-17 10:10:49.024580+00:00
22692,FAC_524,postgres,faculty_db,faculty,523,v1,loaded,2026-08-17 10:10:49.024580+00:00
22693,FAC_525,postgres,faculty_db,faculty,524,v1,loaded,2026-08-17 10:10:49.024580+00:00
22694,FAC_526,postgres,faculty_db,faculty,525,v1,loaded,2026-08-17 10:10:49.024580+00:00
22695,FAC_527,postgres,faculty_db,faculty,526,v1,loaded,2026-08-17 10:10:49.024580+00:00
22696,FAC_528,postgres,faculty_db,faculty,527,v1,loaded,2026-08-17 10:10:49.024580+00:00
22697,FAC_529,postgres,faculty_db,faculty,528,v1,loaded,2026-08-17 10:10:49.024580+00:00
22698,FAC_530,postgres,faculty_db,faculty,529,v1,loaded,2026-08-17 10:10:49.024580+00:00
22699,FAC_531,postgres,faculty_db,faculty,530,v1,loaded,2026-08-17 10:10:49.024580+00:00
22700,FAC_532,postgres,faculty_db,faculty,531,v1,loaded,2026-08-17 10:10:49.024580+00:00
22701,FAC_533,postgres,faculty_db,faculty,532,v1,loaded,2026-08-17 10:10:49.024580+00:00
22702,FAC_534,postgres,faculty_db,faculty,533,v1,loaded,2026-08-17 10:10:49.024580+00:00
22703,FAC_535,postgres,faculty_db,faculty,534,v1,loaded,2026-08-17 10:10:49.024580+00:00
22704,FAC_536,postgres,faculty_db,faculty,535,v1,loaded,2026-08-17 10:10:49.024580+00:00
22705,FAC_537,postgres,faculty_db,faculty,536,v1,loaded,2026-08-17 10:10:49.024580+00:00
22706,FAC_538,postgres,faculty_db,faculty,537,v1,loaded,2026-08-17 10:10:49.024580+00:00
22707,FAC_539,postgres,faculty_db,faculty,538,v1,loaded,2026-08-17 10:10:49.024580+00:00
22708,FAC_540,postgres,faculty_db,faculty,539,v1,loaded,2026-08-17 10:10:49.024580+00:00
22709,FAC_541,postgres,faculty_db,faculty,540,v1,loaded,2026-08-17 10:10:49.024580+00:00
22710,FAC_542,postgres,faculty_db,faculty,541,v1,loaded,2026-08-17 10:10:49.024580+00:00
22711,FAC_543,postgres,faculty_db,faculty,542,v1,loaded,2026-08-17 10:10:49.024580+00:00
22712,FAC_544,postgres,faculty_db,faculty,543,v1,loaded,2026-08-17 10:10:49.024580+00:00
22713,FAC_545,postgres,faculty_db,faculty,544,v1,loaded,2026-08-17 10:10:49.024580+00:00
22714,FAC_546,postgres,faculty_db,faculty,545,v1,loaded,2026-08-17 10:10:49.024580+00:00
22715,FAC_547,postgres,faculty_db,faculty,546,v1,loaded,2026-08-17 10:10:49.024580+00:00
22716,FAC_548,postgres,faculty_db,faculty,547,v1,loaded,2026-08-17 10:10:49.024580+00:00
22717,FAC_549,postgres,faculty_db,faculty,548,v1,loaded,2026-08-17 10:10:49.024580+00:00
22718,FAC_550,postgres,faculty_db,faculty,549,v1,loaded,2026-08-17 10:10:49.024580+00:00
22719,FAC_551,postgres,faculty_db,faculty,550,v1,loaded,2026-08-17 10:10:49.024580+00:00
22720,FAC_552,postgres,faculty_db,faculty,551,v1,loaded,2026-08-17 10:10:49.024580+00:00
22721,FAC_553,postgres,faculty_db,faculty,552,v1,loaded,2026-08-17 10:10:49.024580+00:00
22722,FAC_554,postgres,faculty_db,faculty,553,v1,loaded,2026-08-17 10:10:49.024580+00:00
22723,FAC_555,postgres,faculty_db,faculty,554,v1,loaded,2026-08-17 10:10:49.024580+00:00
22724,FAC_556,postgres,faculty_db,faculty,555,v1,loaded,2026-08-17 10:10:49.024580+00:00
22725,FAC_557,postgres,faculty_db,faculty,556,v1,loaded,2026-08-17 10:10:49.024580+00:00
22726,FAC_558,postgres,faculty_db,faculty,557,v1,loaded,2026-08-17 10:10:49.024580+00:00
22727,FAC_559,postgres,faculty_db,faculty,558,v1,loaded,2026-08-17 10:10:49.024580+00:00
22728,FAC_560,postgres,faculty_db,faculty,559,v1,loaded,2026-08-17 10:10:49.024580+00:00
22729,FAC_561,postgres,faculty_db,faculty,560,v1,loaded,2026-08-17 10:10:49.024580+00:00
22730,FAC_562,postgres,faculty_db,faculty,561,v1,loaded,2026-08-17 10:10:49.024580+00:00
22731,FAC_563,postgres,faculty_db,faculty,562,v1,loaded,2026-08-17 10:10:49.024580+00:00
22732,FAC_564,postgres,faculty_db,faculty,563,v1,loaded,2026-08-17 10:10:49.024580+00:00
22733,FAC_565,postgres,faculty_db,faculty,564,v1,loaded,2026-08-17 10:10:49.024580+00:00
22734,FAC_566,postgres,faculty_db,faculty,565,v1,loaded,2026-08-17 10:10:49.024580+00:00
22735,FAC_567,postgres,faculty_db,faculty,566,v1,loaded,2026-08-17 10:10:49.024580+00:00
22736,FAC_568,postgres,faculty_db,faculty,567,v1,loaded,2026-08-17 10:10:49.024580+00:00
22737,FAC_569,postgres,faculty_db,faculty,568,v1,loaded,2026-08-17 10:10:49.024580+00:00
22738,FAC_570,postgres,faculty_db,faculty,569,v1,loaded,2026-08-17 10:10:49.024580+00:00
22739,FAC_571,postgres,faculty_db,faculty,570,v1,loaded,2026-08-17 10:10:49.024580+00:00
22740,FAC_572,postgres,faculty_db,faculty,571,v1,loaded,2026-08-17 10:10:49.024580+00:00
22741,FAC_573,postgres,faculty_db,faculty,572,v1,loaded,2026-08-17 10:10:49.024580+00:00
22742,FAC_574,postgres,faculty_db,faculty,573,v1,loaded,2026-08-17 10:10:49.024580+00:00
22743,FAC_575,postgres,faculty_db,faculty,574,v1,loaded,2026-08-17 10:10:49.024580+00:00
22744,FAC_576,postgres,faculty_db,faculty,575,v1,loaded,2026-08-17 10:10:49.024580+00:00
22745,FAC_577,postgres,faculty_db,faculty,576,v1,loaded,2026-08-17 10:10:49.024580+00:00
22746,FAC_578,postgres,faculty_db,faculty,577,v1,loaded,2026-08-17 10:10:49.024580+00:00
22747,FAC_579,postgres,faculty_db,faculty,578,v1,loaded,2026-08-17 10:10:49.024580+00:00
22748,FAC_580,postgres,faculty_db,faculty,579,v1,loaded,2026-08-17 10:10:49.024580+00:00
22749,FAC_581,postgres,faculty_db,faculty,580,v1,loaded,2026-08-17 10:10:49.024580+00:00
22750,FAC_582,postgres,faculty_db,faculty,581,v1,loaded,2026-08-17 10:10:49.024580+00:00
22751,FAC_583,postgres,faculty_db,faculty,582,v1,loaded,2026-08-17 10:10:49.024580+00:00
22752,FAC_584,postgres,faculty_db,faculty,583,v1,loaded,2026-08-17 10:10:49.024580+00:00
22753,FAC_585,postgres,faculty_db,faculty,584,v1,loaded,2026-08-17 10:10:49.024580+00:00
22754,FAC_586,postgres,faculty_db,faculty,585,v1,loaded,2026-08-17 10:10:49.024580+00:00
22755,FAC_587,postgres,faculty_db,faculty,586,v1,loaded,2026-08-17 10:10:49.024580+00:00
22756,FAC_588,postgres,faculty_db,faculty,587,v1,loaded,2026-08-17 10:10:49.024580+00:00
22757,FAC_589,postgres,faculty_db,faculty,588,v1,loaded,2026-08-17 10:10:49.024580+00:00
22758,FAC_590,postgres,faculty_db,faculty,589,v1,loaded,2026-08-17 10:10:49.024580+00:00
22759,FAC_591,postgres,faculty_db,faculty,590,v1,loaded,2026-08-17 10:10:49.024580+00:00
22760,FAC_592,postgres,faculty_db,faculty,591,v1,loaded,2026-08-17 10:10:49.024580+00:00
22761,FAC_593,postgres,faculty_db,faculty,592,v1,loaded,2026-08-17 10:10:49.024580+00:00
22762,FAC_594,postgres,faculty_db,faculty,593,v1,loaded,2026-08-17 10:10:49.024580+00:00
22763,FAC_595,postgres,faculty_db,faculty,594,v1,loaded,2026-08-17 10:10:49.024580+00:00
22764,FAC_596,postgres,faculty_db,faculty,595,v1,loaded,2026-08-17 10:10:49.024580+00:00
22765,FAC_597,postgres,faculty_db,faculty,596,v1,loaded,2026-08-17 10:10:49.024580+00:00
22766,FAC_598,postgres,faculty_db,faculty,597,v1,loaded,2026-08-17 10:10:49.024580+00:00
22767,FAC_599,postgres,faculty_db,faculty,598,v1,loaded,2026-08-17 10:10:49.024580+00:00
22768,FAC_600,postgres,faculty_db,faculty,599,v1,loaded,2026-08-17 10:10:49.024580+00:00
22769,FAC_601,postgres,faculty_db,faculty,600,v1,loaded,2026-08-17 10:10:49.024580+00:00
22770,FAC_602,postgres,faculty_db,faculty,601,v1,loaded,2026-08-17 10:10:49.024580+00:00
22771,FAC_603,postgres,faculty_db,faculty,602,v1,loaded,2026-08-17 10:10:49.024580+00:00
22772,FAC_604,postgres,faculty_db,faculty,603,v1,loaded,2026-08-17 10:10:49.024580+00:00
22773,FAC_605,postgres,faculty_db,faculty,604,v1,loaded,2026-08-17 10:10:49.024580+00:00
22774,FAC_606,postgres,faculty_db,faculty,605,v1,loaded,2026-08-17 10:10:49.024580+00:00
22775,FAC_607,postgres,faculty_db,faculty,606,v1,loaded,2026-08-17 10:10:49.024580+00:00
22776,FAC_608,postgres,faculty_db,faculty,607,v1,loaded,2026-08-17 10:10:49.024580+00:00
22777,FAC_609,postgres,faculty_db,faculty,608,v1,loaded,2026-08-17 10:10:49.024580+00:00
22778,FAC_610,postgres,faculty_db,faculty,609,v1,loaded,2026-08-17 10:10:49.024580+00:00
22779,FAC_611,postgres,faculty_db,faculty,610,v1,loaded,2026-08-17 10:10:49.024580+00:00
22780,FAC_612,postgres,faculty_db,faculty,611,v1,loaded,2026-08-17 10:10:49.024580+00:00
22781,FAC_613,postgres,faculty_db,faculty,612,v1,loaded,2026-08-17 10:10:49.024580+00:00
22782,FAC_614,postgres,faculty_db,faculty,613,v1,loaded,2026-08-17 10:10:49.024580+00:00
22783,FAC_615,postgres,faculty_db,faculty,614,v1,loaded,2026-08-17 10:10:49.024580+00:00
22784,FAC_616,postgres,faculty_db,faculty,615,v1,loaded,2026-08-17 10:10:49.024580+00:00
22785,FAC_617,postgres,faculty_db,faculty,616,v1,loaded,2026-08-17 10:10:49.024580+00:00
22786,FAC_618,postgres,faculty_db,faculty,617,v1,loaded,2026-08-17 10:10:49.024580+00:00
22787,FAC_619,postgres,faculty_db,faculty,618,v1,loaded,2026-08-17 10:10:49.024580+00:00
22788,FAC_620,postgres,faculty_db,faculty,619,v1,loaded,2026-08-17 10:10:49.024580+00:00
22789,FAC_621,postgres,faculty_db,faculty,620,v1,loaded,2026-08-17 10:10:49.024580+00:00
22790,FAC_622,postgres,faculty_db,faculty,621,v1,loaded,2026-08-17 10:10:49.024580+00:00
22791,FAC_623,postgres,faculty_db,faculty,622,v1,loaded,2026-08-17 10:10:49.024580+00:00
22792,FAC_624,postgres,faculty_db,faculty,623,v1,loaded,2026-08-17 10:10:49.024580+00:00
22793,FAC_625,postgres,faculty_db,faculty,624,v1,loaded,2026-08-17 10:10:49.024580+00:00
22794,FAC_626,postgres,faculty_db,faculty,625,v1,loaded,2026-08-17 10:10:49.024580+00:00
22795,FAC_627,postgres,faculty_db,faculty,626,v1,loaded,2026-08-17 10:10:49.024580+00:00
22796,FAC_628,postgres,faculty_db,faculty,627,v1,loaded,2026-08-17 10:10:49.024580+00:00
22797,FAC_629,postgres,faculty_db,faculty,628,v1,loaded,2026-08-17 10:10:49.024580+00:00
22798,FAC_630,postgres,faculty_db,faculty,629,v1,loaded,2026-08-17 10:10:49.024580+00:00
22799,FAC_631,postgres,faculty_db,faculty,630,v1,loaded,2026-08-17 10:10:49.024580+00:00
22800,FAC_632,postgres,faculty_db,faculty,631,v1,loaded,2026-08-17 10:10:49.024580+00:00
22801,FAC_633,postgres,faculty_db,faculty,632,v1,loaded,2026-08-17 10:10:49.024580+00:00
22802,FAC_634,postgres,faculty_db,faculty,633,v1,loaded,2026-08-17 10:10:49.024580+00:00
22803,FAC_635,postgres,faculty_db,faculty,634,v1,loaded,2026-08-17 10:10:49.024580+00:00
22804,FAC_636,postgres,faculty_db,faculty,635,v1,loaded,2026-08-17 10:10:49.024580+00:00
22805,FAC_637,postgres,faculty_db,faculty,636,v1,loaded,2026-08-17 10:10:49.024580+00:00
22806,FAC_638,postgres,faculty_db,faculty,637,v1,loaded,2026-08-17 10:10:49.024580+00:00
22807,FAC_639,postgres,faculty_db,faculty,638,v1,loaded,2026-08-17 10:10:49.024580+00:00
22808,FAC_640,postgres,faculty_db,faculty,639,v1,loaded,2026-08-17 10:10:49.024580+00:00
22809,FAC_641,postgres,faculty_db,faculty,640,v1,loaded,2026-08-17 10:10:49.024580+00:00
22810,FAC_642,postgres,faculty_db,faculty,641,v1,loaded,2026-08-17 10:10:49.024580+00:00
22811,FAC_643,postgres,faculty_db,faculty,642,v1,loaded,2026-08-17 10:10:49.024580+00:00
22812,FAC_644,postgres,faculty_db,faculty,643,v1,loaded,2026-08-17 10:10:49.024580+00:00
22813,FAC_645,postgres,faculty_db,faculty,644,v1,loaded,2026-08-17 10:10:49.024580+00:00
22814,FAC_646,postgres,faculty_db,faculty,645,v1,loaded,2026-08-17 10:10:49.024580+00:00
22815,FAC_647,postgres,faculty_db,faculty,646,v1,loaded,2026-08-17 10:10:49.024580+00:00
22816,FAC_648,postgres,faculty_db,faculty,647,v1,loaded,2026-08-17 10:10:49.024580+00:00
22817,FAC_649,postgres,faculty_db,faculty,648,v1,loaded,2026-08-17 10:10:49.024580+00:00
22818,FAC_650,postgres,faculty_db,faculty,649,v1,loaded,2026-08-17 10:10:49.024580+00:00
22819,FAC_651,postgres,faculty_db,faculty,650,v1,loaded,2026-08-17 10:10:49.024580+00:00
22820,FAC_652,postgres,faculty_db,faculty,651,v1,loaded,2026-08-17 10:10:49.024580+00:00
22821,FAC_653,postgres,faculty_db,faculty,652,v1,loaded,2026-08-17 10:10:49.024580+00:00
22822,FAC_654,postgres,faculty_db,faculty,653,v1,loaded,2026-08-17 10:10:49.024580+00:00
22823,FAC_655,postgres,faculty_db,faculty,654,v1,loaded,2026-08-17 10:10:49.024580+00:00
22824,FAC_656,postgres,faculty_db,faculty,655,v1,loaded,2026-08-17 10:10:49.024580+00:00
22825,FAC_657,postgres,faculty_db,faculty,656,v1,loaded,2026-08-17 10:10:49.024580+00:00
22826,FAC_658,postgres,faculty_db,faculty,657,v1,loaded,2026-08-17 10:10:49.024580+00:00
22827,FAC_659,postgres,faculty_db,faculty,658,v1,loaded,2026-08-17 10:10:49.024580+00:00
22828,FAC_660,postgres,faculty_db,faculty,659,v1,loaded,2026-08-17 10:10:49.024580+00:00
22829,FAC_661,postgres,faculty_db,faculty,660,v1,loaded,2026-08-17 10:10:49.024580+00:00
22830,FAC_662,postgres,faculty_db,faculty,661,v1,loaded,2026-08-17 10:10:49.024580+00:00
22831,FAC_663,postgres,faculty_db,faculty,662,v1,loaded,2026-08-17 10:10:49.024580+00:00
22832,FAC_664,postgres,faculty_db,faculty,663,v1,loaded,2026-08-17 10:10:49.024580+00:00
22833,FAC_665,postgres,faculty_db,faculty,664,v1,loaded,2026-08-17 10:10:49.024580+00:00
22834,FAC_666,postgres,faculty_db,faculty,665,v1,loaded,2026-08-17 10:10:49.024580+00:00
22835,FAC_667,postgres,faculty_db,faculty,666,v1,loaded,2026-08-17 10:10:49.024580+00:00
22836,FAC_668,postgres,faculty_db,faculty,667,v1,loaded,2026-08-17 10:10:49.024580+00:00
22837,FAC_669,postgres,faculty_db,faculty,668,v1,loaded,2026-08-17 10:10:49.024580+00:00
22838,FAC_670,postgres,faculty_db,faculty,669,v1,loaded,2026-08-17 10:10:49.024580+00:00
22839,FAC_671,postgres,faculty_db,faculty,670,v1,loaded,2026-08-17 10:10:49.024580+00:00
22840,FAC_672,postgres,faculty_db,faculty,671,v1,loaded,2026-08-17 10:10:49.024580+00:00
22841,FAC_673,postgres,faculty_db,faculty,672,v1,loaded,2026-08-17 10:10:49.024580+00:00
22842,FAC_674,postgres,faculty_db,faculty,673,v1,loaded,2026-08-17 10:10:49.024580+00:00
22843,FAC_675,postgres,faculty_db,faculty,674,v1,loaded,2026-08-17 10:10:49.024580+00:00
22844,FAC_676,postgres,faculty_db,faculty,675,v1,loaded,2026-08-17 10:10:49.024580+00:00
22845,FAC_677,postgres,faculty_db,faculty,676,v1,loaded,2026-08-17 10:10:49.024580+00:00
22846,FAC_678,postgres,faculty_db,faculty,677,v1,loaded,2026-08-17 10:10:49.024580+00:00
22847,FAC_679,postgres,faculty_db,faculty,678,v1,loaded,2026-08-17 10:10:49.024580+00:00
22848,FAC_680,postgres,faculty_db,faculty,679,v1,loaded,2026-08-17 10:10:49.024580+00:00
22849,FAC_681,postgres,faculty_db,faculty,680,v1,loaded,2026-08-17 10:10:49.024580+00:00
22850,FAC_682,postgres,faculty_db,faculty,681,v1,loaded,2026-08-17 10:10:49.024580+00:00
22851,FAC_683,postgres,faculty_db,faculty,682,v1,loaded,2026-08-17 10:10:49.024580+00:00
22852,FAC_684,postgres,faculty_db,faculty,683,v1,loaded,2026-08-17 10:10:49.024580+00:00
22853,FAC_685,postgres,faculty_db,faculty,684,v1,loaded,2026-08-17 10:10:49.024580+00:00
22854,FAC_686,postgres,faculty_db,faculty,685,v1,loaded,2026-08-17 10:10:49.024580+00:00
22855,FAC_687,postgres,faculty_db,faculty,686,v1,loaded,2026-08-17 10:10:49.024580+00:00
